rating,review,phone,source
4 out of 5 stars.,"I bought this phone about a week ago, i’ve been buying iphones since the 3gs. I like the edge to edge screen, the glass back adds to the look, but i did worry that i’d break that and it’s meant to be expensive to fix so also got protective case straight away (i have children) I love the animoji feature and the facial recognition unlock. it’s a lovely phone, fairly different to the 7 and i really like it.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Had the phone a few weeks now. Takes a while to get used to the new gestures and no thumb scanner. Face ID works fine though and the screen size is ideal. I found the 8 plus too big and the standard 8 too small. Battery life is great, lasts a full day without charging. I wouldn't say its worth the price though as the 8 plus works just as well.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"The phone itself is a great piece of tech, may take some getting used to the new way the ‘home’ function works and Face ID works 95% of the time. Still lacks app support, as a lot of apps do not take advantage of the full screen - youtube being one of them. All in all - very happy with the purchase, although it is seriously overpriced, for what it is.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought a month ago and i has amazing features love it soo much :)
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"amazing phone fast delivery thank you very ........
How often do you use this? Once a month
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought using the 10% credit on buy now pay later. Lovely phone, delivered quickly and account credit added without issue
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
1 out of 5 stars.,"I bought the iphone x a week aga, and had to return it, the batery would not keeps its charge and was consistently hot. I had to try and adjust some of the features, I could list a catalog things that i was not impressed with. Overall, I thought the iphone x was very, very poor, i have since bought a iphone 8, which i am over the moon with.
How often do you use this? Once a month
✘ No, I do not recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Face ID works 100%. Phone is little too big in size
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on Littlewoods Ireland",iphone,Very.co.uk
5 out of 5 stars.,"Great phone, I’ve had all the previous iPhones and this is by far my favourite!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This iPhone x makes using a phone so much easier, and it was already efairly easy to use my old iPhone, but this is simply magical; why should I tell you any more and spoil the surprise, buy one and have your own magic moments.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"I love apply products but I feel like this phone doesn’t have any thing significant to distinguish itself from a 6s/7/8. I’m happy with the product nevertheless. Easy to set up and transfer all apps and memory from my old device.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Great looking phone,excellent camera,much improved on previous model. Not sure if software error but seem to be having a problem ending calls,there doesn’t seem to be the phone icon to hang up like previous iPhone 8,otherwise great phone.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Easy order, delivered on time and excellent service.
How often do you use this? Couple of times a week
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Slightly different user experience but a great phone - powerful, excellent camera and Face ID works very well. And of course well-built and looks great like all iPhones.
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"very happy with the available features.simply the best !!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Just purchased the iPhone X Excellent phone great camera
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Although delivered late this iPhone is really amazing. Having owned iPhone 6 plus before I liked the large screen but the bulk of the phone was a bit of an annoyance. iPhone X solves the issue and can be, in my case, easily operated with one hand. It's lightning fast, FaceID works perfectly and very cleverly (won't unlock if you don't look at the phone) and the new gestures are easy to master. The migration from my old iPhone to the new one was fast and seamless. Over all a great piece of kit and I strongly recommend it one the iPhone 8.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"As per apple’s flagship iPhone is the leading phone on the market! Upgrading from a 6s to the X feels amazing. Great phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Coming from Android from day one, this is the first Apple product I actually like. I had lots of Android devices, always preferred amoled screen. Finally this product got it. Few things I need to get used to, where I think Android is better and I thought it's a basic thing to have and apple doesn't have it, but overall I like the phone for now.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"iPhone as expected , great product and features , easy to transfer to new phone, Good service from ""VERY"" delivered on time, easy payment option buy now pay `12 months later is better option to go for this expensive phone.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I love this phone and helped I got a 10% discount :-)
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Very satisfied with purchasing. Delivered quickly.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this fox Christmas present and it's fantastic love it
How often do you use this? Occasionally
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Upgraded from iPhone SE the iPhone X took a while getting use to was use to a smaller device a month in and don’t regret it battery life Is brillent get a whole day average user screen is gorgous design with true colour Animoji works well kids love it wireless charging comes in very handy rather Use that then costly cables down side is Face ID can fail 9/10 times with updates guess this could be fixed Apple Pay is slightly off balance can be embarrassing when attempting to pay and the Iphone says face not recognised yet it let me unlock it :/ doesn’t happen often but can type passcode to make the payment by other methods with the A11 Bionic chip the phone is speedy new gestures are simple to use overall with further updates this phone would be perfect
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought just b4 Xmas, now gone sim only. Don’t pay network exorbitant monthly charges..
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this through very as in the end it’s cheaper than a contract! Delivery was great able to track it all the way and signed for on my end at post office as I was at work for delivery. Thank you Very!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Upgrade to my 7, worth the upgrade and great you can spread the cost
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought as a present -price compared well with other retailers -recipient of gift very pleased -very happy with product
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"I decided to upgrade from an iphone 6 to this model and I'm very pleased. takes a bit of getting used to but I'm happy with product. battery lasts a lot longer.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love everything about the new iPhone X......best phone out there! Battery life amazing!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"It is a very good phone. Since it was lunched in Nov 2017 I have shown interest in getting one. I’m glad that I finally get one. The only down side of it is that the Bluetooth is a nightmare. I’m currently having problem connecting the Bluetooth with my car Bluetooth. Apart from this, it is a gem to have. And I will recommend this to anyone.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Apple do what Apple do, make good phones and this is the best one they’ve ever done!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I got this on time quick service no problems at all very happy
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
1 out of 5 stars.,"Bought this phone 2 times and both times it came scratched, and I mean very fine scratches on the screen and the metal sides....
✘ No, I do not recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"i like this phone ...this device a very nice.thanks
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This is best phone I’d had for a while. I had an iPhone 6 Plus and the iPhone X is so much faster then the 6 Plus. It’s so easy to use and had no trouble with the lack of a home button. What a great phone. Best Buy I every done. Thank you.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Goog perfect I like simulation games and pictures video
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this iPhone X and love it Super cool with great features
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I brought the iPhone x and I was not disappointed ' it has lived to its hype! Highly recommend
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Amazing I love it, such great technology. 100% recommend!
How often do you use this? Couple of times a week
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I brought this 2 month ago and is do happy I did its the best iPhone yet
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"I have had this iPhone for a week now and I am so in love with it. It’s features are more user friendly than the previous iPhones and it fits perfectly in your hand. I highly recommend you stop debating on whether the extra expense is worth it and accept that it is and just buy it.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"The phone arrived a week before expected date. Slick and just perfect.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I got this phone two weeks ago and I am quite thrilled about it.
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Been using it a few weeks now & feel it’s probably the best apple phone yet. Once used to it’s new features it’s great!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this for my wife and she loves it. Would highly recommend
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"great iPhone apple just keep delivering the goods love it that there is no home button now makes it even easier to use phone plus setting up the Face ID great when you need to log in to a site it reconizes your face & adds your details totally magic from apple. the battery maybe could have done with bit stronger power its alright lasts me a full day so thats fine size of iPhone is good too eg screen well designed apple thank you very happy
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"This is the best I phone to date, great new features I keep on learning
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I’ve not upgraded since I bought my iPhone 6+ but my sons advised me to get this one. I did a double take at the price but as I’m going to have the phone for at least three years I’m pleased I did.
As with all things Apple it’s very easy to use. Restoring my data from my 6+ was a doddle. It has some new features that my sons are explaining to me as we go along and the camera is brilliant.
All in all a pretty, very functional phone. Recommended.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Not worth The Money!.....BUT Superb Phone! Had iPhones since the very first one...this is the best yet but much to expensive! To be fair we all have a choice!...If you want it pay the money!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Just i love it great. Phone face id amazing and big
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
2 out of 5 stars.,"If you already have an iPhone.. don’t upgrade it. I went from a 7+ and tbh I’m thinking if selling my X- it’s not as easy to use (switching between apps etc) which is annoying when you use your phone daily for emails phone calls etc.
Literally the only thing different is the facial recognition and no home button, which as I said just slows things down for you.
How often do you use this? Most days
✘ No, I do not recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Best iphone yet features beautiful camera outstanding face recognition works a treat 110% happy
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Pre-ordered for it to be delivered on release day. I wasn’t disappointed. In my opinion it’s the bet iPhone yet. The wireless charging works really well, the Super Retina screen is brilliantly clear and bright. But, so far, the battery has been better than I’d read. I get a whole day and more out of it and I’m a reasonably user.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I love this phone! From it’s premium feel, to the new features that take it from the old and dated iPhone, to the new iPhone of the future. It’s just what was needed from Apple in a new phone!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Amazing phone. Better then I expected. Excelente camera, life baterey and performance. The face id system is accurate and a faster way to unlock your phone with security.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great service from Very. Loving the new iPhone X and glad I’ve upgraded from my 6s plus. Not missing the home button one bit. Pictures and video are amazing and music using my BT earphones sounds much better. Overall to date it’s a great phone.
How often do you use this? Most days
✘ No, I do not recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"My iPhone X got delivered on launch day. Very were very prompt! The phone is great!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Air pods would have been nice for the price... still a long overdue upgrade from my iphone 5s.. camera is amazing as are all the other features... superfast processing compared to my old 5s... over the moon, lifelong apple user, prefer ios to android.
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Love the phone bought at a good price and even got 10% cash back easy to use and a good size screen was happy with my iPhone 6 but this is so much better and clearer love it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Had iPhone since 3G came out love them, strange with no home button and does take a while to get used to, and all tones and wallpapers same as other iPhones but still love it
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on Littlewoods Ireland",iphone,Very.co.uk
5 out of 5 stars.,"What a great phone this is and the price is the same as high street but you can pay in 12 months
How often do you use this? Once a month
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I upgraded from an iPhone 7 and wow its fab love it and the camera is brilliant too have a clear case on it to show it off ! I got it when it was discounted over Christmas too so even better !
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on Littlewoods Ireland",iphone,Very.co.uk
5 out of 5 stars.,"I bought this phone a week ago and I am loving it! I had my iPhone 6s for around 4 years so I thought it was time to treat myself to an upgrade. My iPhone X arrived the next day after ordering and in perfect condition, the phone itself is easy to set up and a big jump technology wise from the iPhone 6s. Its slightly bigger but still easy to hold and use. Great new features and the camera is incredible. This price is better than you will find anywhere else, definitely buy from Very :)
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I got this phone a week ago and it’s the best iPhone out there I love it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Another slick and refined product from Apple. Beautiful design and solid build quality coupled with simple user interface making a great iPhone product.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Great features, easy to use, much better battery life
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I wanted an upgrade so glad I got this phone I love it .... and even better on offer
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Upgraded from IPhone 6s. Very pleased with great new feel and features (screen, camera, speed, and much more)
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"The iPhone X is a perfect blend of feature and a great price from very At the perfect time. I was looking for a gift for my spouse for anniversary and Discounted price from very was just in time to help me deciede for this. Upgraded her from iPhone 7 and this was a perfect upgrade at excellent price. This is a great price for this execellent piece of phone. A lot faster, superb camera and fresh design. The phone is working superb and the person using it super excited with the device.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Treated myself to this phone. Great price with cash back and interest free too. Great deal.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Had it a week now and it’s amazing at a good price too
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought iPhone X and I loved the feature and full screen display
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Brought last week could not wait for Christmas pods as well all good
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this for my wife and she really like it. It is sleek and the size is decent.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great phone .quick delivery can’t fault Very. Would not hesitate to use very again.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Finally, an iPhone I can get excited about. Sleek design, fantastic battery life, amazing screen and the trust worthy features of an iPhone. I can’t recommend this phone enough!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"What an absolute bargain this phone was. Will always check Very for phones/ electronics first in future. Great product quickly delivered.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this to replace my iPhone 6s plus which was excellent. This is so much better. Everything loads much faster, the screen is better, the cameras are better and Face ID is brilliant. Pretty much the same sized screen as I had in a smaller form factor makes it easier to carry around and the battery performance is terrific. I got a great deal from Very and next day delivery too. All adds up to a Very happy customer.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I have had the phone a week now and it’s superb in every department, the camera is amazing, I also purchased a wireless charger as the phone is compatable with wireless charging and that works a treat.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Fantastic phone, all the usual iPhone features with great battery life
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Best Ever Phone with very handy size, super fast processor and great price by Very.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Beautiful phone and easy to set up. Everything works brilliantly. By far the cheapest price at Very with the Buy now pay later credit of £120.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this phone as Very was the only one offering a lower cost price for this amazing iPhone X ! Great Camera! Great Battery ! Great Speed. Apple have really designed this phone for a contactless future. I love Apple products and the very interest free credit makes it easier to purchase them.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought the iPhone x for my daughter a few week's ago and I got to say it's amazing she love's it she sed its 100% better than her old iPhone 7.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Bought this last week in a steal deal. Reduced and cash back. Quick service and customer services in my personal opinion are always helpful and prompt. I would recommend very.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This is by far the best iPhone I have ever owned and I have purchased every model since their initial release. This iPhone is packed with features and technology. It’s more like having a powerful mini computer system with a built in phone in you’re pocket. I really love my new iPhone. You will too. I guarantee it.
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"I upgraded from iPhone 6 to iPhone X and so happy I did. The camera quality is awesome.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this for my daughter's birthday. She just Loves Apple products. Fab phone.
How often do you use this? Most days",iphone,Very.co.uk
5 out of 5 stars.,"I had been using my old, slow running iPhone 6 for 3+ years and kept telling myself I didn’t need a new phone. However, after dropping my iPhone 6 I thought it was a sign to change with the times and I am so glad I did! The iPhone X is leaps and bounds better than my previous iPhone. It is slick, fast running and has an unreal camera! I have nothing bad to say about it, only thing I would advise though is to invest in a decent phone cover as it is fully glass front and back so if you were to drop it then it would be an expensive mistake to make! So go for it, don’t wait as long as I did... you won’t regret it!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Just bought this for my grandson, he is taking a fashion design course at college and needed a good camera
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Was delivered very quickly and the phone is brilliant
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"My iPhone 6 was having intermittent problems so I decided to upgrade, considered the 6s, 7, and 8 before I saw Very were offering £150 off the iPhone X, so took the plunge.. and so glad I did! I’ve been blown away by it’s features, speed, battery life and sheer quality. There are cheaper phones available, but the X is a pleasure to use and will last you years, - go for it!!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this for my son 2 weeks ago and he absolutely loves it. He says it's the best looking, screen sized phone he has ever had. Very reactive and smooth processing. The only negative is not having an earphone port.
How often do you use this? Occasionally
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great phone, especially the screen size which is slightly bigger than my old iphone 6 plus but the phone is smaller,so it fits in my pocket easier, wireless charging and face recognition is great too
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I’ve waited a year to get the iPhone X and I have to say it was well worth the wait. Now more affordable from Very (best price online). Excellent features and the camera is amazing. I thought it would take a bit of getting used to, especially with no home button but it’s so easy to use, I absolutely love it. Highly recommended.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great phone , got for Face ID and make life so much easier and quicker to log in to everything! No more remembering passwords thank god
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"Upgraded from iPhone 7 takes some getting use to without the home button but soon get use to the fluid apple iOS 12 awesome fast phone great OLED screen and great overall features only grip is the stainless steel band scratches very easy the good news is it can be re polished back up with metal polish unlike the space grey version Which can’t overall very pleased and able to pay buy now pay later so manageable payments and gives me time to sell my old phone to put towards thins one
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love my New I phone x, so pleased I decided to purchase
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this a few weeks ago and I’m not regretting it. A massive difference from my iPhone 6. Better camera and user friendly home screen. Uses Face ID which is amazing.
How often do you use this? Once a month
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Simple smart fast, this phone is the best phone I’ve owned and only had it a couple days! Weight is perfect and the design just wow! I recommend to anyone who wants a brilliant all round phone.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I’m very happy with my apple phone it was here in a couple days
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Would never buy any other brand Apple all the way. Definitely a great bit of kit does all I need. Maybe a bit over priced.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Best phone I ever had. I had the iPhone 6s, 7 , 8. Would say the iPhone X is great
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Great phone and the 4K OMG looks very smart camera is wicked great looking phone
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"This is a quality product as you would expect from apple Great features and camera is absolutely fantastic
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this 2 weeks ago it’s absolutely amazing love it
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"I bought this product almost 2 weeks ago and I can’t stop using it!! I wasn’t really an apple person before but the iPhone X has really changed the game!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Had the phone a week, impressed with features and apps, but just the same as the last phones, face login in is a great addition, Camera is very good!
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Came quick and fast easy to set up very happy 10/10
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Beautiful phone. Not a lot bigger than my old 7 and the photos you can take on it are great. having fun playing with ‘clips’! I like having bigger screen space too.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Excellent very happyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I brought the iPhone X for my daughter she loves it
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I ordered the iPhone X as an upgrade from the iPhone 7 and in my opinion it’s the best upgrade I’ve gotten. The camera is amazing and I like how big the screen is without having a giant phone like the 8 plus. Definitely worth it and I’m very happy with how quickly it was delivered.
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Had this less than a week and don’t know how I managed before without it. Finding something new it does every day. Especially love the face recognition.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"So so quick delivery phone is great fully recommend shopping here
How often do you use this? Most days",iphone,Very.co.uk
5 out of 5 stars.,"Bought this phone couple of weeks ago as a gift and person is happy.
How often do you use this? Most days",iphone,Very.co.uk
5 out of 5 stars.,"Much better than the iPhone 7 Plus that I previously had. Well worth it.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Love the device, it’s just works, is so fast and the screen is massive
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
1 out of 5 stars.,"Had this phone for 6 months if that and it’s just turned off i me and won’t come back on! What a useless phone! Now I’m stuck with a broke phone after spending how much! Furious. Always had it in a case and look after it well!! Mad isn’t the word.
How often do you use this? Most days
✘ No, I do not recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Beautiful phone light weight really good lovely in the hand
How often do you use this? Most days
✔ Yes, I recommend this product.
Originally posted on littlewoods.com",iphone,Very.co.uk
5 out of 5 stars.,"Bought this as a present they are absolutely thrilled with it well worth the money!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
4 out of 5 stars.,"I literally fell in love with this phone! It’s so smooth and easy to use! I love how bigger the screen is, you can see a lot more! The speakers are fab, don’t even need to use my Bluetooth speaker anymore! Would definitely recommend this phone!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I’m an iPhone lover. I’m really pleased with the iPhone X. The camera is great.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I brought this a week ago, and it is definitely the best phone I have ever used. It is very quick and the camera is brilliant.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I bought this as a upgrade to a iPhone 7. This is much better the extra features are worth the money especially with the cash back offer when I bought it. Bought a sim only deal and paid for this this works out £10 less than my contract would of been for a iPhone x
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"Very good smartphone in very good price!!!!!!!!!!!
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I am so happy with it. Apple fan by the way so it was not a surprise
How often do you use this? Most days",iphone,Very.co.uk
5 out of 5 stars.,"Best iPhone to date, best looking by far and super quick. Camera is amazing.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
5 out of 5 stars.,"I have bought an iPhone X for my wife for our anniversary and she is enjoined to use. Thank you VERY without you wouldn’t be that easy.
How often do you use this? Most days
✔ Yes, I recommend this product.",iphone,Very.co.uk
