source,phone,review,rating
BestBuy,galaxy,"Switched over from IPHONE, NEVER LOOKING BACK. The phone is excellent what researching the internet claims it is. My wife loves the phone and says its one of the best Christmas gifts ever.",5
BestBuy,galaxy,"I replaced a S7 with this S9. Many functions remain the same. Face recognition fails more than not, so I am back to S7 function.

There are various improvements to make the transition worthwhile",4
BestBuy,galaxy,I switched from LG GYM to Samsung S9 and this phone is fantastic. I was skeptical about Samsung phones but after 2 months of use this is still an awesome phone.. super fast and convenient features.,5
BestBuy,galaxy,"Pros: Great camera( awesome pics in night mode), fast, display is beautiful, Fingerprint Sensor works flawlessly, design

Cons: little heavier compared to previous s6 edge, charging port has changed to usb C",5
BestBuy,galaxy,"The display is amazing and the phone is also awesome. However, I've only been using it for oh-so-long. Im sure it will wear over time and there might be some differences. Its awesome so far tho !!",4
BestBuy,galaxy,"Finally upgraded from the S5 period of course it's much faster and I love the camera. My only complaints are that It has a new proprietary charger plug in, but also has available wireless charging",5
BestBuy,galaxy,I upgraded from the samsung s6 and it was definetly worth it. It was a slight bummer samsung went away from the micro usb charger and they now have a new charger connection.,4
BestBuy,galaxy,Does everything I need for a smart phone. Great display and sound. Remains fast and seems more reliable than any prior cellphone owned. Continuing to learn more about what this device can do.,5
BestBuy,galaxy,I've had my phone for a month now. Great picture quality and features. It quickly charges and has great battery life. It fits well in my hand and in my pocket. I would definitely recommend it.,5
BestBuy,galaxy,"Awesome phone...this is my new phone in 4 years...this is like finding water in the desert...the clarity...the function...talk about the speed. Alas, this phone is the ...best...thing...EVER!!",5
BestBuy,galaxy,"Love the S9, it fits my hand well the screen is fantastic the UI has already updated to One UI its incredibly smooth and fast, I can see I will be using this phone a lot.",5
BestBuy,galaxy,With the unlocked phone you can take it to any provider that accepts unlocked phones. I love the phone but hate the terrible typing. It adds letters you don't want. Have to type real slow.,4
BestBuy,galaxy,"I have never seen better pictures than the ones taken with this phone. Outdoors, indoors, dim lighting, they all turned out great. Videos turned out looking like they taken by a professional. The phone quality is amazing.",5
BestBuy,galaxy,Amazing phone with a fancy camera and even fancier design. Took some getting used to but like the rear fingerprint sensor versus the front facing one on s7. Will definitely continue using samsung phones!,4
BestBuy,galaxy,"I chose this over the iPhone x. It has a better camera, it's got a wrap screen (so you can see messages arriving even when it's face down) and it costs hundreds of dollars less. I've had it for about 6 weeks now and I love it!",5
BestBuy,galaxy,"As an iPhoneX owner, I am shocked how much I like this Android mobile. I bought it for my elderly Uncle, and set it up for him. Impressed with the features and ease of use. Samsung did a great job with the hardware!",5
BestBuy,galaxy,"Purchased an open box phone, was in great condition for a great price. Aside from that the insurance from the store still covered the open box item for any technical damage.",5
BestBuy,galaxy,I love this phone! I switched from iPhone because I was just bored with the simplicity. Samsung has so much more to offer and I definitely recommend to anyone who is thinking about switching. Best decision made by far.,5
BestBuy,galaxy,"So far so good, easy to set up and it activated itself with my SIM and it is a very cool color. It seems to load fast. I do not know the battery life for me yet, but I am liking it as of now.",5
BestBuy,galaxy,I love everything about my new unlock S9. Best decision I made. Most of all the sleek design and simplicity of use is key. Will be buying 2 more for my son and daughter. I'm waiting for the next sale.,5
BestBuy,galaxy,"Dont waste your money on this over priced phone. It freezes frequently and the curved edge is absolutely horrible. It prevents you from being able to read many things, which is extremely frustrating.",2
BestBuy,galaxy,"Bought it open package in excellent condition, it said that it would come with all the accessories but its missing the headphones, the pin to open the SIM card and all! Apart from this, phone is excellent!",3
BestBuy,galaxy,"This phone is a big improvement in use and picture quality. I did have one slight issue in transferring my photos, but got it done with a little help from Best Buy Phone salesperson.",4
BestBuy,galaxy,"It is impressive, fast, great camera, awesome features, the definition of the screen is amazing too. I bouhht the small size and maybe not big enough to enjoy all the greatness of the screen.",5
BestBuy,galaxy,A lot if new features (we upgraded from a Galaxy S5). The camera has been updated and the pics come out fantastic! We will be taking a class at Best Buy to find out all the new things to do. Its not just a cellphone anymore!,5
BestBuy,galaxy,"I had to hurry and buy this before I went on vaca. I needed an upgrade on my camera and not carry an extra camera around. Really pleased with the phone overall. The battery lasts forever, and it's quick.",5
BestBuy,galaxy,"My wife had the S5 and was breaking down so it was time to upgrade. Everything is fast and the picture quality is really good. Lots of great features that are available, but still learning how to use them.",5
BestBuy,galaxy,I really enjoy using this phone because it has great camera view and emoji of yourself. The only thing is that the battery doesn't last that long. But overall it's a great phone.,5
BestBuy,galaxy,"My son previously owned the S7 and always raved about it. For his birthday, earlier this month, the S9 went on sale. I not only bought this phone for him I picked one up for myself. Highly recommended..",5
BestBuy,galaxy,"Great speakers for use with streaming books and audio, very nice display for photos. Great connectivity with USB for downloading files, and with 3.5 mm jack for connecting to speakers.",5
BestBuy,galaxy,I was with Samsung for a long time than I went to iPhone x my first time within a year having trouble then switched back to Samsung this phone is very simple to use,5
BestBuy,galaxy,So the sun was so hot that my phone was completely blocked out after. Ring outside 20 minutes and have it in my pocket. I love the phone and the size. I wanted the plus but was too big for the type of work I do.,4
BestBuy,galaxy,"I upgraded to the S9 from my galaxy s7 and it was well worth it. The display is amazing and with the polished new software, the phone is responsive and smooth as can be",5
BestBuy,galaxy,I love this blue color.It has big screen but easy to hold and carry in jeans pocket. It's light weight. Enjoying wirelss fast charging feature. Very happy and satisfied with the purchse.,5
BestBuy,galaxy,"Just so much value. I do miss thumbprint unlock on front. Ill live. 



Best thing i like one hand usable. Self expandable memory. Headphone jack. Screen share on tv. Ok thing(s) i guess.",4
BestBuy,galaxy,Upgraded because my phone screen was cracked and it was just time. Not into being super updated on tech as I had the S7. But the S9 is great and I am discovering new things with it still.,4
BestBuy,galaxy,"Got 2 of these on the Black Friday sale. Great price! Takes great pictures and is easy to use. Never thought I would spend this much on a phone, but I am very happy with my purchase.",5
BestBuy,galaxy,I’ve had my Samsung S9 for about a month now and just love it. Had the S6 prior to the S9. The S9 is so much better and user friendly. It also takes magnificent pictures. The first few pictures I took just blew me away.,4
BestBuy,galaxy,Not as intuative as iphone so still adjusting to apps and navigation. Smart switch moved all my contacts over so that was easy transition. Need apps downloaded on mac to sync.,3
BestBuy,galaxy,Its very good lookin and better camera options... but the charger point is different than any other android ph.. so u have carry your own charger all the time.. and a little heavy I feel,4
BestBuy,galaxy,"This is my second Samsung phone after iphone7. Phone is lighter and responsive. It's been a month using s9 and I didn't find any issues.



Faster charging and longer battery life.",4
BestBuy,galaxy,"I love the size, ease of use, and organization. It didn't copy over all contacts so that is taking time to update, but everything is crisp, clear, and easy to figure out. And the color is perfect!",5
BestBuy,galaxy,"My wife was so happy to upgrade from her old phone on Christmas morning. So far...no issues to report, everything has worked and faster than her old phone. Couldn't be happier.",4
BestBuy,galaxy,We love our Samsung cell phones! Best Buy had the best price over cell phone company so we bought it as an unlocked phone and then took it over to our carrier to activate it for free.,5
BestBuy,galaxy,"Purchased the unlocked version as a gift to my wife. So far she loves it specially the speed. As long as the wife is happy, I am happy as well. Would hjghly recommend it to anyone.",5
BestBuy,galaxy,"I upgraded from an iphone 5 with a bad screen to the S9 unlocked--I wish I had upgraded a year ago. Best Buy had the best price--$200 off, couldn't beat it anywhere.",5
BestBuy,galaxy,It's not amazing or groundbreaking in any way but a solid good phone with nice display. I've also dropped it dozens of times in a light case with no damage at all.,5
BestBuy,galaxy,"It has good features. Camera is too bright often. Bixby is worst. Price might be little high. The only problem I have is Bixby and camera. I was in need of a phone urgently, so had to go with this.",4
BestBuy,galaxy,"This is my second purchase of this phone. It is a great size, works fast but the best is the picture quality. I am so happy with this purchase and I know my grandson will be as well.",5
BestBuy,galaxy,The young man that helped me was very good and helpful getting my phone set up. Even when I changed my mind about the case for my new phone he didn't mind redoing the whole transaction without complaining.,5
BestBuy,galaxy,The S9 is an excellent phone and the battery life is impressive. The size is ok as it fits perfectly in one hand. The fingerprint sensor at the back is great for easy phone access. Excellent phone.,5
BestBuy,galaxy,"MSamsung remains the gold standard for smartphones, and their Galaxy S9 is the current flagship of the fleet, with enough features to keep any technophile occupied for months.",5
BestBuy,galaxy,"Excellent performance in a sleek package. Phone is perfect size in my opinion and feels great in the hand. Improved location of fingerprint sensor, excellent camera and beautiful screen. New 645 processor seems lightning fast and now can disable Bixby in settings to avoid accidental touch. I'm not sure what else you could want in a phone. I use unlocked version on tmobile and works great. Yes wifi calling works perfectly. I traded a pixel 2 and the hardware on Samsung is superior. I like pure android also but Samsung has done a great job on their little unique functions. Excellent lte reception. Buy a nice protective case as phone is beautiful and fragile on both sides. Memory expansion and headphone jack make a very good product better.",5
BestBuy,galaxy,"The Phone is Samsung which up till now I thought was ""ahead of the curve"" in features and performance. The Display is Bright and clear. The Camera takes really nice pictures. Thats the upside. The downside is. The battery life is a joke. I mean it isn't adequate. I mean it seems like it runs out of Gas super fast, SUPER FAST. The keyboard is tiny, it is Really really small and very hard to type on. Forget about responsible texting and driving. Even the Smallest message requires 120% concentration and you will get into an accident. And ""Bixby""...BIXBY and that stupid activation key are so annoying the second thing you do with the phone is youtube how to disable Bixby AFTER charging the tiny battery. You would be a fool to not get an extended warrenty because the battery is gonna die a minute after the factory warrenty is up. Samsung, you got me on this. NEVER AGAIN Samsung",2
BestBuy,galaxy,"I had an s7 that was lagging and getting to the end of its line. I had it for 3 years. Im not a android fanboy or apple either. Ive had both phones and enjoy them just as much. The reason I decided to stick with samsung was because I wanted the headphone jack and ability to expand my memory. I dont think the iphone or any phone for that matter is worth 1000. The iphone Xr was also in my books, but with this phone I get a more manageable size 5.8 and get the nice screen. The phone is really fast and handles all my apps. I use it daily and get enough battery to get me through the day. If you are looking for a phone I really recommend this one or the s9 plus if you want something a little bigger. Maybe now wait a little because samsung will announce their new phones next month, meaning these might drop in price.",5
BestBuy,galaxy,"Although it is not my IDEAL phone (I hope that it eventually will be possible to get a super reliable plain Android phone, like a reliable Pixel) I can recommend this phone to anyone not bothered by Samsung custom software. I do development to some extent so I look for phones that aid me with that. Samsung takes an approach where they go ahead and substantially develop tools and apps for their devices. Example: Bixby is the assistant (think Suri or Cortana). The settings, and user interface (UI) is custom designed by Samsung. That said, the Galaxy S9 is a great phone. The camera is very good, it has micro SD expansion and a headphone jack. The screen is very good. Battery life has not been a problem. The sound output is good l. I do not do gaming but I imagine that the phone would be fine for all but the most demanding games. It has relatively new processors and adequate memory.",5
BestBuy,galaxy,"I actually bought this about a month ago. And wanted to get some use in before posting any kind of review. The phone I owned before this was a 4+ year old Motorola Droid Turbo. And it was starting to show its age. So yes I was way overdue for a smartphone upgrade. So this phone was my tax refund treat for myself this year and it was worth every penny paid for it. Battery life has been amazing ending the day averaging in the 45-50% area. And this for moderate usage (games, music, web browsing). I haven't had too much time yet to play around yet with the camera yet on this. But if all the reviews are correct I am gonna really like it. So unless you are a diehard fan of the note or are just looking for a good samsung phone. Don't hesitate on pulling the trigger on this phone it is definitely worth it.",5
BestBuy,galaxy,"I moved to this phone from my Blackberry Priv and the phone is working like a champ except for one thing that is extremely troubling. That is email. In the past when I reviewed my email on the phone, I could delete the email from my phone but still leave it in my server inbox. This phone, no matter how I tried to set it up, does not allow me to do that. Doing it this way allowed me to not clutter my phone with old email but only look at the new email as it came in. Later on when at my computer I could review and reply intelligently instead of using the micro keyboards on the phone. I'll try again some day, but I am not looking so happy about the prospect. Below I had to select whether or not I would recommend and the answer truly is based on what the friend is looking for so don't go hog wild because I said Yes.",3
BestBuy,galaxy,"I think this is one of the best phones I have every had. 

Camera: I am a big fan of the camera because the quality of the pictures is amazing. And that is one of the reasons that I wanted this phone in the beginning.

Speed: the phone runs very well and fast. I dont really know processing and stuff but I've had the phone for a month now and have been running a lot of things at once.

Battery: it is amazing how well the battery holds a charge. I can go the whole night without charging the phone and will still be pretty decent and ready to go in terms of charge for the next day. Battery will last me mostly the entire day with normal use.

Extra: I have a really fun time figuring out the phone things the phone has to offer. The storage space on the phone is really good. Sorry I couldn't add a picture but I'm using the phone to write the review.",5
BestBuy,galaxy,"Upgraded from a Galaxy S5 Active, and I'm not sure I don't like my old one better. I'm not a big tech-ie so I basically need my phone to just make calls, text, and e-mail. Not a big fan of the curved screen so far either. Makes it somewhat difficult to find a quality case with good screen protection. The extras on the S9 are awesome if you're into that sort of thing such as camera quality, upgraded photo and video features, new emojis and .gifs. The stereo speaker makes the sounds extremely clear and the music is awesome. Wireless charging available. My only real disappointment is the lack of options with text messages. You cannot change background colors or font as with my old S5 Active without installing a separate app, nor can you set individual text tones for contacts. One tone for all. Overall an awesome phone though and I hope I get used to it soon. Would definitely recommend.",4
BestBuy,galaxy,"Another great flagship phone from Samsung. I had purchased Samsung S8 last year and bought this one for a family member, this year. A year without an issue with my Samsung S8 encouraged me to get this new version this time. Samsung has really improved the hardware and software in past couple of year. I am looking forward to get One UI from Samsung to be available on this phone soon. So far, a month or two using this phone, I have not heard any complaint from the family member who is using this phone. This phone has all the latest tech that you can find in the competitors (Apple) phone, plus expandable storage, Iris scanner, and more. Highly recommend to someone who want to switch from iPhone and experience the fun of using Android OS.",5
BestBuy,galaxy,"After owning this S7 and going straight to the S9, I am glad I skipped the S9. One of newest features I enjoy using on this is the retina scanner to unlock your phone, and even the samsung pass option that will auto-fill your passwords using just the retina scanner. I don't get much use from the finger print reader. The battery life is not much of an improvement on the S7, I'd even say they are nearly the same in terms of use-time. The physical difference between S7 and S9 is nearly identical too, but the S9 will feel and look slimmer because of the edgeless screen. In reality it doesn't take up any less space in your hand or pocket. All in all, it was a good upgrade if you are on a two year phone cycle. Will I skip the Galaxy 10? Probably.",5
BestBuy,galaxy,"Bought the Samsung Galaxy S9 because my beloved S5 was slowly dying. If you haven't used and S8 or 9, here's a little tutorial regarding saving pictures onto your SD card in separate albums...with the S5, you clicked the 3 dots in upper right corner and the menu dropped to allow select, then move. Not so on the S9. To move pictures, you press ""firmly"" on chosen picture, then you can select others to go with it, then the 3 dots, which will show the move section on menu. Not trying to talk down to any one reading this, I am not that tech savvy and wanted to spare anyone else the frustration. 

Have not tried all of the features yet, but love the pictures the phone takes.",4
BestBuy,galaxy,"I love my samsung galaxy 9, with all its glory and faults. 1st off, I love how the battery holds its charge throughout the day. I had an iPhone 6 before and it was not able to hold a charge for more than 4 to 5 hours. Also, I got a deal for this phone where Best Buy gave us 128 GB more storage and a wireless charger, in addition to the phone which makes me a very happy mama, since I take so many photos and videos. It is easy to use, awesome camera with ar emoji capabilities, and syncing it with Google is incredible. Some of the features I don't like is how sensitive the screen is and settings/applications can be so easily accessed if you're not careful (read: have curious kids). However, with it being waterproof and all, this is definitely one of the best phones I have ever had and am very happy with my purchase.",5
BestBuy,galaxy,"My primary motivation for upgrading this phone were 2: (1) I had a second SIM card for a second line, and needed a phone to put it in, and (2) I've been using the Galaxy S phones since about the S4, not missing an upgrade year, and so far i've been happy with them. To be honest, I do not notice THAT much different than the S8+ besides maybe security/sign-in options, however because Samsung only promises maybe one or two major operating system upgrades per phone model, if you want the latest operating system, it seems you always need to upgrade at some point. Unrelated, but I may trade my old S8+ for an iPhone on my second (older) line as it is possible this will allow me to develop applications targeted and tested to both IOS and Android, which was part of original motivation for getting two SIM cards to begin with.",5
BestBuy,galaxy,"Phone is about 1 month old. The purchase of this phone was a big upgrade for me. I had a $70 LG prior to this but needed something faster as I was just promoted to a management position.



Pros: Google Maps seems to work faster, so does the text message app. Nice speakers. Charges fast and long battery life.



Cons: Lately when I am doing something, the page or app I am on freezes and I have to hit the back button in order to use the keyboard/continue on the page; this happens several times a day. I have also been noticing the keyboard not fully appearing or disappearing. This phone comes with ""Bixby"", essentially a Siri, but it sucks and cannot understand me or my commands in any simple manner.



Overall recommend.",4
BestBuy,galaxy,"Going back to my iPhone. I had a lot of hope for this, but I was disappointed with the facial recognition only working in certain light conditions which made just getting into the phone a cumbersome process, the bluetooth connection to my fitbit and my home lock was weak and delayed and sometimes did not work without reset. Weak bluetooth compared to my iPhone which always just works. The curved screen causes extended case costs. If all a curved screen does is look nice and cost more, that doesn't justify getting a phone with a curved screen! The wireless charging is terrible. The phone has to be out of it's case and placed on the charger just right or it doesn't charge or charges on and off and makes a lot of annoying noise. I got to the point, after only 3 days, I had to take it back.",1
BestBuy,galaxy,"My almost 2 year old 6p was shutting down with 80% battery left and so I was in the market for a new phone already. They're getting more and more expensive and needing to replaced way too quickly now. That said, I'm pretty happy with the new S9. Best Buy had a pretty good deal on an unlocked S9 for $700 that came with a wireless charger and a 128GB SD card. Still expensive, but didn't hurt quite as bad.



The Nexus 6p is a pretty large phone so I was really happy that the S9 is able to have the same screen size as the 6p but the phone is still a lot smaller than the 6p. That was the hardest thing to get used to about the 6p.



Pros:

Wireless Charging

Large screen but still a small phone

Charges quick and battery life is really good so far



Cons:

Price",4
BestBuy,galaxy,"So I just joined the 21st century with this purchase... my first cell phone. I got it to replace a land line that was more expensive than a cell phone. So as a replacement phone, it's great, I'm saving money, it's always with me (great for car emergencies for example#, has an ""answering machine"" built into it, contacts etc... The benefit is the extra work the devices can do. Love having a camera handy #although it is pretty limited in nature compared to the pro level camera equipment) .... I'll need to figure this app thing out and how to make the device less of a ""snitch"" and a sellout of personal info to ""Big Brother."" Overall happy with the purchase and it should last me a few years or hopefully model cycles!",5
BestBuy,galaxy,"I bought the S9 because my old android phone died and it needed a phone for work. I really didnt look into the capability nor the specs of the S9, just went to the store, picked it up, and went with it. After 3 weeks of use I can that this is the best phone I have ever had. The battery lasts at least 2 days before I have to charge it, and that is without having the power saving on, and I use my phone heavily. The camera takes amazing pictures and the screen resolution is fantastic. It is water resistant, very fast, super light, and it looks amazing. There are too many functions to list them. I would recommend this phone to a friend.",5
BestBuy,galaxy,"The phone itself is great, its fast, fits nice in the hand and in your pocket, the internal storage is large enough to download numerous apps and the phone can hold up to 400gb of external storage. I use a case for it without a screen protector and I've noticed the screen is really susceptible to micro scratches. I've had the phone maybe 3 weeks now and within the first week it had tiny scratches on the screen and I never put the phone on or near anything for it to happen. It's not that noticeable but still, you'd think for the price of the phone the screen would hold up better than that. Overall though I have no real complaints it's exactly what I needed",4
BestBuy,galaxy,"I have been using an iPhone and upgraded to an unlocked Samsung Galaxy S9. It has been a frustrating experience:

1) AT&T Visual Voicemail will not work. Apparently I need an AT&T branded S9 to get that. No one informed me before I purchased this unlocked phone.

2) I have chat history in Viber and WhatsApp that I cannot move to Android. For example, Viber on iOS will backup the chat history to iCloud and then Viber on Android will try to restore from Google Drive. Not very smart.

3) The constant ""helpful hints"" in each app, reminders, notifications, buzzing, beeping... it's enough to drive anyone nuts. I just want to get work done.

I would not recommend this mess to anyone. If you have an iPhone, stay with an iPhone. If you're happy with Android, good for you.",1
BestBuy,galaxy,"6 years of iPhone and we decided to go to an andriod system for greater interoperability. I little different process to get use to, but overall very pleased.",4
BestBuy,galaxy,I love it! It works for what i meed. I love the customization and the creek savers. Hands down i easily see myself getting another galaxy down the road.,5
BestBuy,galaxy,"Bought Samsung S9. It did not disappoint my expectations. Ear phone are more robust which resists wear and tear. The screen is very attractive and resolution is awesome. As always, Camera is the BEST!",4
BestBuy,galaxy,"Had this phone for a month now. Love all the features. It is very user friendly. Love the sleek, light weight design and how it feels in my hand. Takes great photos and videos.",5
BestBuy,galaxy,"This is a great phone, it works without any hardware issues holding back speed. I'm just having a really hard time getting used to an Android Phone verses the I-Phones that I have been using for over 10 years.",4
BestBuy,galaxy,"I just upgraded from A Samsung 6S to Samsumg 9S. It was so easy to transfer my files and apps, and they appeared in the same layout as my old phone. Has made the transition easy.",5
BestBuy,galaxy,I recently bought Samsung - Galaxy S9 64GB (Unlocked) - Midnight Black mobile phone and I am really happy with the performance. It works well and the speed and charge is very satisfying.,4
BestBuy,galaxy,I upgraded to this phone from a Galaxy S3. I like everything about it and I especially like the fact that it is unlocked which means that I dont need to be married to a carrier.,5
BestBuy,galaxy,I immediately went to the front facing camera when i got the phone. My last one was the s7 edge. Difference was insane! You can also fit an extra row of icons of the screen,5
BestBuy,galaxy,"I just upgraded from the Galaxy S6 to the S9. The battery life is so much better, the quality of the pictures is better...the phone is overall very good.",5
BestBuy,galaxy,Love this phone. I upgraded from an LG V20. Had some problems with background color at first but reboot solved the problem. Lots of customizability and takes great pics,5
BestBuy,galaxy,Upgraded my S6 edge after 2 years. Use of full screen is great especially for watching videos. Low light photos are good. Battery life is probably the one needs to be improved.,4
BestBuy,galaxy,"Samsung S9 is an incredible phone. Solid build quality, superb screen, very long battery life and easy to customize. I charge the phone once in 48-50 hours with decent use.",5
BestBuy,galaxy,"Don't touch that Apple without trying that Android. Much easier to navigate and play. To justify my review, you need to try it yourself. But you will be amazed.",5
BestBuy,galaxy,The S9 has performed great! The battery life is superb to say the least. I am not constantly using my phone but for example while streaming music for 3-4 hours it only consumes around 10% of the battery.,5
BestBuy,galaxy,"The camera is amazing, its takes good pictures in bad lighting conditions and the slowmo function is awesome. You can create your own emoji and the phone’s processor is fast.",5
BestBuy,galaxy,Bought this unlocked as an upgrade for my girlfriend. It replaced a S7. She loves the phone and is still learning the new features. I’m an iPhone aficionado but can navigate this phone with ease.,5
BestBuy,galaxy,Great experiencing this new phone and still learning all of the advantages of owning this phone! Always recommend this phone when someone wants to upgrade!,5
BestBuy,galaxy,Was able to price match with Amazon and I got it for such a good deal! Didn't order off Amazon in time for it to arrive before Christmas so this was such great news.,5
BestBuy,galaxy,"I replaced my S8 with the S9 and I like the differences, it has the slow motion feature added and the emojis. The videos look really great on the screen.",5
BestBuy,galaxy,I had to upgrade my phone coming from the s7 this s9 OS awsome I like the way it looks and feels its something getting used to since the finger print scanner is in the back,5
BestBuy,galaxy,Really enjoy having a phone without all the preloaded software from the carriers. It has a good battery life and is fast either on wifi or mobile data.,5
BestBuy,galaxy,"First time Black Friday shopping, and what a deal on a Samsung s9! Best Buy staff were very patient and helpful, even tho it was probably the craziest shopping day- thanks!",5
BestBuy,galaxy,"I purchased this phone for my son after his previous one broke. He absolutely loves it. Perfect size. Light weight, even with case. Chatting, music, surfing - it does everything, perfectly!",5
BestBuy,galaxy,I upgraded from an a6 to this. the battery life is AMAZING and I have nothing bad to say about the phone. also the color is everything I've always wanted in my phone :),5
BestBuy,galaxy,Purchased the unlocked phone for our Son as a gift. Picked up a new Sim Card and he was on Verizon network without any issues. Great quality and outstanding speed....,5
BestBuy,galaxy,This is a dream of a lifetime I've always worn it series S cell phone you know Samsung Galaxy and now I have the S9 also have the Samsung watch and tap for this is the best I ever,5
BestBuy,galaxy,"Although i think Samsung makes high quality cellphones, the S9 odd format does not help when you are using streetwayfinding apps, fir being as narrow as smaller screen phones",4
BestBuy,galaxy,"Wireless charging, a terrific picture taking capability, and finger print security within an attractive, perfectly sized body have made me a very satisfied customer.",5
BestBuy,galaxy,"Honestly, this is one of the best phone on the market, and I got it for the best price anybody could asks for. Especially since it's unlocked, you could uses it on any phone carrier.",5
BestBuy,galaxy,I moved from a Motorola X4 to the Samsung S9. The Samsung Camera is slightly better. The Motorola Android is more user friendly than the Samsung. For me this is not an upgrade.,3
BestBuy,galaxy,Overall great phone but i find it strange that there is no voicemail icon... thus cannot quickly scroll thru each VM. But all in all the phone battery is long lasting and works well.,4
BestBuy,galaxy,I will never buy another phone if it's not unlocked. Best buy had the best deal for one. Their service was incredibly and made transferring my information over flawless.,4
BestBuy,galaxy,"By far the best phone I have had. The screen has flawless images and this thing is FAST! So long iPhone, stop being so proprietary. After all, it is the customers phone.",5
BestBuy,galaxy,"This phone did not disappoint at all. I purchased unlocked so I would not be tied to any carrier. It's great on data usage, sound quality, integration of apps, and the camera Oh My! Love this phone.",5
BestBuy,galaxy,I got this at a good price and Samsung was offering 30% cash back so I jumped on it. I have this for myself and it is nice so I decided to get this as a Christmas gift.,5
BestBuy,galaxy,"It has been a week since we started using it, so far very good. Phone is very fast and excellent display. Will update this as I started seeing more positives/negatives.",4
BestBuy,galaxy,"Im having a trip to mexico and i want to buy a phone so i can take it there, i would like to know if this unlocked phone its a good opcion during my trip, i will use a mexican att sim.",5
BestBuy,galaxy,"This is such a incredible phone.You won't regret buying the S9 at all. It has so many awesome features and the camera is absolutely amazing and takes very beautiful,crystal clear photos & videos.",5
BestBuy,galaxy,I love the fast processor and good battery life. Bit long for single hand use. The factory software was the best. But the update is still okay.,5
BestBuy,galaxy,Unlocked phone works great. Allows options that a carrier phone will not provide. Cost was competitive with carriers without being tied to a new/extended contract.,5
BestBuy,galaxy,The usable features day to day I'm not saying anything different than the S9+. I bought my husband this S9 I got the S9 Plus and I wish I could just went ahead and saved the $150 difference.,5
BestBuy,galaxy,Purchased galaxy s9. Service was good and priced well below Sprint's full purchase price. Highly recommend checking here before purchasing through carrier.,5
BestBuy,galaxy,It's a Samsung Galaxy so we know it's going to be amazing. Not too thrilled on the price point though buying a last generation phone. Just happy I was able to buy it unlocked.,4
BestBuy,galaxy,I love this sleek phone. It has a lot of cool features however switching from and apple to a Samsung just didn’t work. I had to go back to an apple.,5
BestBuy,galaxy,"S9 no doubt a great phone comes with great features , excellent camera Quality , sound , display , but i noticed battery life in not that great with performance mode .",4
BestBuy,galaxy,Great phone!!! I had preordered through Samsung website but wouldn't get it till a month later... Best Buy had in stock and a bit cheaper! Love the camera does everything I expect it to do!,5
BestBuy,galaxy,I love my Samsung Galaxy 9 Android phone. The new Bixby works better than Siri and love the new features in the Camera mode. Does everything I need and expected.,5
BestBuy,galaxy,This is a good phone with all the new latest technology.Its camera is super. Everything on it is super unless the battery long lasting that should be improved.,4
BestBuy,galaxy,I absolutely love this phone! I upgraded from the Galaxy S6 and I'm glad I did. This phone has so many features that my S6 didn't have like iris scanning and Bixby.,5
BestBuy,galaxy,"Battery life is good

It is similar in functionality to the s8 and was able to hit the ground running. 

Camera takes high quality pictures.",5
BestBuy,galaxy,"This was an upgrade from a dying S6. The phone performs very well, does as planned. I have had no issues in about 3 months. Excellent battery life",5
BestBuy,galaxy,It has been several years since I had a new phone and the upgrade was amazing. Everything from my old phone moved easily with the prompts and I am back in business!,5
BestBuy,galaxy,"Samsung didn't make huge updates on this phone, but I used to have S6, and I notice the difference. Its fast, smarter, has a good grip, and the camera is amazing",5
BestBuy,galaxy,"My prior experience with smartphones has been with iPhones. The wide range of custom settings on the Galaxy S9 allows far, far more personalized experience.",5
BestBuy,galaxy,I had to upgrade due to running out of memory and I had to charge my old phone a minimum of 5 to 6 times a day. So now I should have plenty of both. Happy again!,4
BestBuy,galaxy,Absolutely Amazing phone! We came from Galaxy J7 and this was an extremely huge difference. a lot of great features with an absolutely amazing camera! and the thumb print is extremely useful.,5
BestBuy,galaxy,Absolutely Amazing phone! We came from Galaxy J7 and this was an extremely huge difference. a lot of great features with an absolutely amazing camera! and the thumb print is extremely useful.,5
BestBuy,galaxy,"This is one of Samsung's best phones to date! I have been using them from the S2 and have always loved them. 



The camera gets a great improvement along with a few other redesigned features.",5
BestBuy,galaxy,"Love the phone, especially the camera. However it is freezing up on me as did my last

Phone so I figure it’s an issue on my end and not the phone.",4
BestBuy,galaxy,"Galaxy S 9 is a good phone but Samsung keeps changing the charging plug. I now have a pile of useless, and some expensive, cords that no longer work. Keep your S5 as long as you can!",4
BestBuy,galaxy,I purchased this to take pics of my daughter. The camera features are everything I needed. Phone functions seamlessly and I love the storage capacity.,5
BestBuy,galaxy,"If you're looking for a small but powerfull smartphone that is not overpriced like an iPhone, than the samsung S9 is the way to go. Long lasting battery and great camera!!",5
BestBuy,galaxy,"I got the new phone after my baby wreck (Wreck it Ralph style) my last one. She has spilled water, juice and milk on it and it still works great! I love it!!!",5
BestBuy,galaxy,the battery in this phone and being able to hear someone on the phone . It makes my happy especially after owning the Samsung galaxy s5. It is a very nice phone,5
BestBuy,galaxy,I'm still in the get to know stage and I am a no contract phone user. This is extremely fast as said in package and reviews. I am in love and only half into what this phone is capable of!,5
BestBuy,galaxy,Wish I would have investigated more about the unlocked phone. I have Verizon and couldn't have the family smart plan to restrict my child's phone.,3
